song_id,artist_name,track_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande,motive (with Doja Cat),spotify:track:5GkQIP5mWPi4KZLLXeuFTT,2020-10-30,track,2020,11,18,True,81,2020-11-18 10:12,167989,0.789,0.742,-5.664,0.0652,0.0681,0,0.166,0.661,116.965
7IOuCLt770D8v0u3SVaDeI,Little Mix,Wasabi,spotify:track:7IOuCLt770D8v0u3SVaDeI,2018-11-16,track,2020,11,18,True,70,2020-11-18 10:14,154786,0.847,0.656,-4.976,0.115,0.00451,0.000854,0.143,0.234,114.001
7FjZU7XFs7P9jHI9Z0yRhK,NOTD,So Close,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,2018-11-02,track,2020,11,18,False,73,2020-11-18 10:17,190302,0.7,0.872,-5.896,0.0666,0.121,7.08e-06,0.103,0.761,125.03
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019-12-13,track,2020,11,18,False,90,2020-11-18 10:21,174000,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,spotify:track:2ekn2ttSfGqwhhate0LSR0,2017-06-02,track,2020,11,18,False,81,2020-11-18 10:25,209320,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073
6R6ZoHTypt5lt68MWbzZXv,Lady Gaga,Sour Candy (with BLACKPINK),spotify:track:6R6ZoHTypt5lt68MWbzZXv,2020-05-28,track,2020,11,18,False,71,2020-11-18 10:26,48997,0.752,0.87,-3.812,0.0623,0.0604,1.12e-05,0.489,0.784,120.006
2sXivDlzfbHQAPrGYKhWbP,Ossie Woods,Le Beau,spotify:track:2sXivDlzfbHQAPrGYKhWbP,2020-10-19,track,2020,11,18,False,48,2020-11-18 15:17,46267,0.397,0.0173,-24.128,0.0465,0.991,0.962,0.115,0.15,129.808
7m3wPvFSL6BVS5N49T0gvc,Dirty Loops,Breakdown,spotify:track:7m3wPvFSL6BVS5N49T0gvc,2020-11-18,track,2020,11,19,False,41,2020-11-19 18:01,3725,0.327,0.473,-9.236,0.0471,0.0421,4.55e-06,0.0559,0.236,164.998
6R6ZoHTypt5lt68MWbzZXv,Lady Gaga,Sour Candy (with BLACKPINK),spotify:track:6R6ZoHTypt5lt68MWbzZXv,2020-05-28,track,2020,11,20,False,71,2020-11-20 10:24,108736,0.752,0.87,-3.812,0.0623,0.0604,1.12e-05,0.489,0.784,120.006
5id3Rqn7SPj1LX4FfY4nGz,Sia,Together,spotify:track:5id3Rqn7SPj1LX4FfY4nGz,2020-05-20,track,2020,11,20,False,70,2020-11-20 10:27,205207,0.521,0.877,-5.444,0.0683,0.0132,0.0806,0.0929,0.199,180.007
3UoULw70kMsiVXxW0L3A33,Ariana Grande,pov,spotify:track:3UoULw70kMsiVXxW0L3A33,2020-10-30,track,2020,11,20,False,81,2020-11-20 10:32,201882,0.487,0.534,-5.664,0.0555,0.36,0,0.1,0.173,131.798
4PkIDTPGedm0enzdvilLNd,Ellie Goulding,Sixteen,spotify:track:4PkIDTPGedm0enzdvilLNd,2019-04-12,track,2020,11,20,False,67,2020-11-20 10:35,201072,0.669,0.801,-5.445,0.136,0.268,0,0.0594,0.541,109.919
3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,Physical,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,2020-03-27,track,2020,11,20,False,77,2020-11-20 10:38,193829,0.647,0.844,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.967
0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,Only Human,spotify:track:0DiDStADDVh3SvAsoJAFMk,2019-06-07,track,2020,11,20,False,74,2020-11-20 10:41,183000,0.795,0.496,-5.883,0.0722,0.108,0,0.0645,0.874,94.01
44ADyYoY5liaRa3EOAl4uf,Miley Cyrus,Slide Away,spotify:track:44ADyYoY5liaRa3EOAl4uf,2019-08-16,track,2020,11,20,False,73,2020-11-20 10:46,233654,0.53,0.538,-6.672,0.0335,0.17,2.83e-06,0.248,0.288,148.051
59tskctgqUmjCWAwhzYAFm,Sabrina Carpenter,Looking at Me,spotify:track:59tskctgqUmjCWAwhzYAFm,2019-07-19,track,2020,11,20,False,73,2020-11-20 10:49,181120,0.681,0.798,-4.367,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99
6kPJZM97LwdG9QIsT7khp6,Clean Bandit,Solo (feat. Demi Lovato),spotify:track:6kPJZM97LwdG9QIsT7khp6,2018-05-17,track,2020,11,20,False,74,2020-11-20 10:53,222653,0.737,0.636,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005
7kJlTKjNZVT26iwiDUVhRm,Dua Lipa,Blow Your Mind (Mwah),spotify:track:7kJlTKjNZVT26iwiDUVhRm,2016-08-26,track,2020,11,20,True,70,2020-11-20 10:56,178583,0.654,0.796,-4.761,0.122,0.0188,0,0.0948,0.491,108.854
4WzhjxvLP95y7AMDy0Atwb,Alessia Cara,Out Of Love,spotify:track:4WzhjxvLP95y7AMDy0Atwb,2018-11-30,track,2020,11,20,False,77,2020-11-20 10:57,20982,0.481,0.267,-9.249,0.0339,0.8,0,0.249,0.137,117.64
5HArmECc1y0lCHKVKDKXa4,Little Mix,Break Up Song,spotify:track:5HArmECc1y0lCHKVKDKXa4,2020-11-06,track,2020,11,20,False,64,2020-11-20 11:01,200299,0.631,0.75,-5.416,0.0394,0.00388,0,0.286,0.593,90.019
2ufmtcIFdFpuUYBPXK5f67,Halsey,Graveyard,spotify:track:2ufmtcIFdFpuUYBPXK5f67,2020-01-17,track,2020,11,20,False,72,2020-11-20 11:01,50680,0.667,0.583,-5.127,0.0747,0.231,4.48e-05,0.181,0.187,92.043
7m3wPvFSL6BVS5N49T0gvc,Dirty Loops,Breakdown,spotify:track:7m3wPvFSL6BVS5N49T0gvc,2020-11-18,track,2020,11,20,False,41,2020-11-20 16:58,22778,0.327,0.473,-9.236,0.0471,0.0421,4.55e-06,0.0559,0.236,164.998
50FTZ2Gg8dhFqzH8s5GnHJ,Dirty Loops,World On Fire,spotify:track:50FTZ2Gg8dhFqzH8s5GnHJ,2020-11-18,track,2020,11,20,False,39,2020-11-20 17:00,30760,0.672,0.791,-6.963,0.117,0.126,0.000149,0.0738,0.415,125.018
2sXivDlzfbHQAPrGYKhWbP,Ossie Woods,Le Beau,spotify:track:2sXivDlzfbHQAPrGYKhWbP,2020-10-19,track,2020,11,20,False,48,2020-11-20 17:01,65690,0.397,0.0173,-24.128,0.0465,0.991,0.962,0.115,0.15,129.808
0b33cTC43DNhv28USVHsac,Canyon City,Olivia - Bonus Track,spotify:track:0b33cTC43DNhv28USVHsac,2016-09-09,track,2020,11,20,False,43,2020-11-20 17:02,28692,0.425,0.229,-12.11,0.0332,0.928,0.000185,0.121,0.297,94.505
4HzmjPPHHiYwrXPq9Tv1fx,Nick Wilson,Everybody But Me,spotify:track:4HzmjPPHHiYwrXPq9Tv1fx,2020-08-28,track,2020,11,20,False,58,2020-11-20 17:02,6082,0.659,0.571,-5.654,0.0371,0.0698,0,0.107,0.21,122.949
6pQUQdaZacg722q6sg6fPR,Grace Carter,Blame,spotify:track:6pQUQdaZacg722q6sg6fPR,2020-07-17,track,2020,11,20,False,64,2020-11-20 17:02,5427,0.34,0.398,-8.156,0.0711,0.781,6.08e-05,0.193,0.197,171.391
0CZ8lquoTX2Dkg7Ak2inwA,King Princess,1950,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,2018-02-23,track,2020,11,20,True,75,2020-11-20 17:03,27106,0.6,0.535,-7.043,0.107,0.648,4.7e-06,0.162,0.269,71.912
0N0tU4Y2GSrrzRowkGGwWV,Virginia To Vegas,We Are Stars,spotify:track:0N0tU4Y2GSrrzRowkGGwWV,2017-04-21,track,2020,11,20,True,43,2020-11-20 17:03,4530,0.641,0.653,-6.563,0.0288,0.119,0.000236,0.0812,0.359,100.069
6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,2020-10-30,track,2020,11,20,True,85,2020-11-20 17:05,132557,0.83,0.585,-6.476,0.094,0.237,0,0.248,0.485,109.978
6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,2020-10-30,track,2020,11,20,True,85,2020-11-20 17:11,41249,0.83,0.585,-6.476,0.094,0.237,0,0.248,0.485,109.978
0Rn6lfzrvXjVGZINxzU79w,Gabbie Hanna,Butterflies,spotify:track:0Rn6lfzrvXjVGZINxzU79w,2019-05-31,track,2020,11,20,False,46,2020-11-20 17:14,188903,0.707,0.355,-8.062,0.0622,0.238,0,0.111,0.328,77.493
7MbZIh0vnrayVbdaXCOyo1,NEIKED,Sometimes,spotify:track:7MbZIh0vnrayVbdaXCOyo1,2019-10-18,track,2020,11,20,True,51,2020-11-20 17:17,193695,0.652,0.885,-4.905,0.0593,0.0131,0.00868,0.0748,0.52,92.0
3I3u1ToIan8l0FKA7wV1QO,Nina Nesbitt,Loyal to Me,spotify:track:3I3u1ToIan8l0FKA7wV1QO,2019-02-01,track,2020,11,20,False,53,2020-11-20 17:20,193453,0.837,0.587,-7.944,0.0962,0.12,0,0.0515,0.433,106.0
2kIq7Oq6YNfdUuTrmPC4w1,Hannah Montana,Ordinary Girl,spotify:track:2kIq7Oq6YNfdUuTrmPC4w1,2010-01-01,track,2020,11,20,False,62,2020-11-20 17:23,7660,0.411,0.847,-3.705,0.219,0.0265,0,0.222,0.398,182.496
2ufmtcIFdFpuUYBPXK5f67,Halsey,Graveyard,spotify:track:2ufmtcIFdFpuUYBPXK5f67,2020-01-17,track,2020,11,21,False,72,2020-11-21 10:21,131164,0.667,0.583,-5.127,0.0747,0.231,4.48e-05,0.181,0.187,92.043
2fTdRdN73RgIgcUZN33dvt,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",spotify:track:2fTdRdN73RgIgcUZN33dvt,2020-10-09,track,2020,11,21,False,69,2020-11-21 10:24,175873,0.737,0.867,-2.259,0.0458,0.0398,0,0.32,0.506,98.05
7cYNQkJoyHVhP8Drb2n6d5,Dua Lipa,Don't Start Now,spotify:track:7cYNQkJoyHVhP8Drb2n6d5,2020-09-11,track,2020,11,21,False,40,2020-11-21 10:27,183290,0.726,0.588,-12.406,0.0569,0.00168,0.00814,0.0809,0.673,114.988
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,track,2020,11,21,True,84,2020-11-21 10:31,207320,0.717,0.653,-5.634,0.0658,0.229,0,0.101,0.412,106.966
6qI0MU175Dk2DeoUjlrOpy,Lady Gaga,911,spotify:track:6qI0MU175Dk2DeoUjlrOpy,2020-05-29,track,2020,11,21,False,70,2020-11-21 10:34,172133,0.789,0.813,-4.563,0.0374,0.0294,2.07e-06,0.519,0.42,116.007
4uqh9bualXNHXXwO2wPorc,Katy Perry,Daisies,spotify:track:4uqh9bualXNHXXwO2wPorc,2020-05-15,track,2020,11,21,False,66,2020-11-21 10:36,99856,0.639,0.546,-5.382,0.0407,0.0837,0,0.122,0.149,122.179
6DrNUELd4wlg6P5s4Ksgfk,Selena Gomez,Rare,spotify:track:6DrNUELd4wlg6P5s4Ksgfk,2021-12-06,track,2020,11,21,False,0,2020-11-21 10:39,220589,0.838,0.541,-6.746,0.0708,0.207,7.97e-05,0.103,0.637,114.996
5600nq7TiBraBX2jobyJ3l,Dua Lipa,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",spotify:track:5600nq7TiBraBX2jobyJ3l,2019-01-24,track,2020,11,21,False,64,2020-11-21 10:43,182074,0.588,0.821,-6.54,0.216,0.00579,0.000275,0.208,0.509,188.098
27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,Midnight Sky,spotify:track:27ycaQnQAxaPiyeg3nr2aB,2020-08-14,track,2020,11,21,False,76,2020-11-21 10:50,223279,0.705,0.814,-5.466,0.0346,0.00115,0.00312,0.203,0.259,110.0
6rmXhRIemCTPyMYZRDN7Qg,Little Mix,Black Magic,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,2015-11-06,track,2020,11,21,False,77,2020-11-21 10:54,211786,0.776,0.875,-5.535,0.0575,0.0343,0,0.314,0.849,111.988
4YAg8h8WliHZlW5wuv8Jpk,Anne-Marie,To Be Young (feat. Doja Cat),spotify:track:4YAg8h8WliHZlW5wuv8Jpk,2020-07-13,track,2020,11,21,True,65,2020-11-21 10:58,194758,0.525,0.649,-4.802,0.0655,0.241,0,0.129,0.286,155.995
7jr3iPu4O4bTCVwLMbdU2i,Dua Lipa,Kiss and Make Up,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,2018-10-19,track,2020,11,21,False,75,2020-11-21 11:01,189173,0.678,0.729,-4.188,0.137,0.0658,0,0.303,0.643,99.895
3afkJSKX0EAMsJXTZnDXXJ,Troye Sivan,Strawberries & Cigarettes,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,2018-03-16,track,2020,11,21,False,82,2020-11-21 11:04,201538,0.578,0.537,-8.676,0.0832,0.162,0,0.076,0.25,83.909
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",spotify:track:4kV4N9D1iKVxx1KLvtTpjS,2019-02-08,track,2020,11,21,True,79,2020-11-21 11:08,190440,0.726,0.554,-5.29,0.0917,0.0421,0,0.106,0.335,169.999
1Pmp486RrLRkaEkE3HFHXP,Ava Max,Who's Laughing Now,spotify:track:1Pmp486RrLRkaEkE3HFHXP,2020-09-18,track,2020,11,21,False,73,2020-11-21 11:12,180348,0.648,0.641,-5.521,0.0389,0.00565,3.63e-06,0.109,0.505,184.021
0roOLcll6SSTYZwsQFmXqP,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",spotify:track:0roOLcll6SSTYZwsQFmXqP,2020-07-24,track,2020,11,21,False,69,2020-11-21 11:12,46488,0.624,0.628,-6.582,0.0408,0.0112,0.0191,0.0814,0.772,114.556
0roOLcll6SSTYZwsQFmXqP,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",spotify:track:0roOLcll6SSTYZwsQFmXqP,2020-07-24,track,2020,11,21,False,69,2020-11-21 12:54,100595,0.624,0.628,-6.582,0.0408,0.0112,0.0191,0.0814,0.772,114.556
6DXZiYUbrYgrVIhfX3U9Z2,Dua Lipa,Pretty Please,spotify:track:6DXZiYUbrYgrVIhfX3U9Z2,2020-03-27,track,2020,11,21,False,68,2020-11-21 13:00,194607,0.906,0.474,-6.124,0.194,0.0311,5.5e-06,0.286,0.656,106.976
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,spotify:track:5cF0dROlMOK5uNZtivgu50,2018-05-11,track,2020,11,21,False,82,2020-11-21 13:05,208786,0.775,0.613,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066
7Dx9Z6Aon1qPS2N0rHSWTe,Ariana Grande,just like magic,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe,2020-10-30,track,2020,11,21,True,72,2020-11-21 13:07,17319,0.719,0.607,-5.156,0.165,0.08,0,0.125,0.464,128.006
7yBbV2k2S2uhaQc24NF2xt,Lady Gaga,Stupid Love,spotify:track:7yBbV2k2S2uhaQc24NF2xt,2020-05-29,track,2020,11,21,False,75,2020-11-21 13:10,193533,0.68,0.825,-4.296,0.0702,0.00173,0.000122,0.27,0.784,117.987
77fvnWALKJR0ws1VUx09CY,Jonas Brothers,X (with KAROL G),spotify:track:77fvnWALKJR0ws1VUx09CY,2020-05-15,track,2020,11,21,False,69,2020-11-21 13:13,185277,0.715,0.827,-5.09,0.0617,0.0485,3.61e-05,0.321,0.75,117.977
2IHLaN6wwYKQ3S24NsQqpA,Demi Lovato,I Love Me,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,2020-03-06,track,2020,11,21,True,66,2020-11-21 13:16,35418,0.664,0.561,-7.031,0.0495,0.00261,0,0.0764,0.713,150.093
3wJVBz7gvGTwTWVAxFa6ny,Dua Lipa,Fever,spotify:track:3wJVBz7gvGTwTWVAxFa6ny,2020-10-29,track,2020,11,21,False,73,2020-11-21 13:16,156910,0.868,0.693,-7.052,0.181,0.0597,0.00399,0.106,0.396,114.999
2kIq7Oq6YNfdUuTrmPC4w1,Hannah Montana,Ordinary Girl,spotify:track:2kIq7Oq6YNfdUuTrmPC4w1,2010-01-01,track,2020,11,21,False,62,2020-11-21 15:42,172148,0.411,0.847,-3.705,0.219,0.0265,0,0.222,0.398,182.496
5dn6QANKbf76pANGjMBida,MAX,Blueberry Eyes (feat. SUGA of BTS),spotify:track:5dn6QANKbf76pANGjMBida,2020-09-15,track,2020,11,21,False,72,2020-11-21 15:45,172244,0.746,0.611,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967
1VYruNWR6k3fKQL5LXtIIK,Au/Ra,Assassin,spotify:track:1VYruNWR6k3fKQL5LXtIIK,2019-04-19,track,2020,11,21,False,55,2020-11-21 15:48,189340,0.49,0.644,-9.074,0.349,0.0631,2.87e-06,0.384,0.409,193.99
3QzbEvmnuZIONNv82PylZb,MisterWives,Our Own House,spotify:track:3QzbEvmnuZIONNv82PylZb,2015-02-24,track,2020,11,21,False,61,2020-11-21 15:52,232186,0.559,0.76,-4.682,0.0575,0.00228,0.000481,0.052,0.433,125.773
5sTC1imYc0QzNe3i5snLy7,High School Musical Cast,I Want It All - Original Version,spotify:track:5sTC1imYc0QzNe3i5snLy7,2008-01-01,track,2020,11,21,False,57,2020-11-21 15:57,277306,0.791,0.813,-3.444,0.139,0.179,0,0.0549,0.913,142.876
4WC1QKJvvYiVtMTI1KgkzS,Cher Lloyd,Swagger Jagger,spotify:track:4WC1QKJvvYiVtMTI1KgkzS,2012-10-02,track,2020,11,21,False,40,2020-11-21 15:58,110541,0.661,0.84,-2.84,0.0969,0.0167,0,0.501,0.571,128.054
5KrslcTeVkDwRwttVVHetx,PVRIS,Thank You (feat. RAYE),spotify:track:5KrslcTeVkDwRwttVVHetx,2020-10-22,track,2020,11,21,True,51,2020-11-21 16:02,211417,0.498,0.748,-5.766,0.256,0.145,0,0.0582,0.358,99.832
5JkUNbYSn06ghlmu0NRUMf,SHY Martin,Lose You Too,spotify:track:5JkUNbYSn06ghlmu0NRUMf,2018-07-27,track,2020,11,21,False,55,2020-11-21 16:05,186463,0.445,0.357,-9.163,0.0445,0.153,0,0.356,0.159,147.062
1IIavsujt4TxI108gn6AdT,Jake Miller,RESET,spotify:track:1IIavsujt4TxI108gn6AdT,2021-06-18,track,2020,11,21,True,29,2020-11-21 16:06,61512,0.793,0.453,-7.964,0.197,0.116,0,0.122,0.818,136.088
